listing_id,name,price,property_type,review_scores_value,host_id,neighbourhood_id
3370325,Big bright room w/ storage space,0,Private room in rental unit,0,3216602,42
3377125,Condo 10 Min. Walk from Queen St. W,0,Entire rental unit,0,6440835,88
3391850,Hip & Cozy Studio Apartment,0,Entire rental unit,0,506958,33
3400979,Basement Studio Apt in Trendy area!,89,Entire rental unit,4.63,13066292,72
3402103,Warm Sun-Filled home: Leslieville,0,Entire home,0,16876776,111
3402217,Private Studio Apt w/Sep Entry & UnderGrnd Parking,78,Entire townhouse,4.84,17158005,79
3405698,penthouse in Liberty Village,122,Entire rental unit,0,17176558,88
3433957,A garden in the heart of the city in historic apt,111,Private room in rental unit,5,17306531,105
3434451,Yorkville/Annex- Cozy 1 Bedroom!!!!,0,Entire rental unit,0,1700487,4
3463009,West End Open Concept,0,Entire rental unit,4.6,17448806,72
3477991,Trendy Toronto Townhouse !,0,Entire home,0,17518117,138
3479225,Waterfront view & unbeatable location -rennovated,250,Entire condo,4.69,16506917,123
3494354,Cosy condo in the Landmark Yorkville Prince Arthur,246,Entire rental unit,0,13605224,4
3520729,Great condo at Yonge and Sheppard,0,Private room in rental unit,0,12553512,130
3520988,AMAZING ARTSY LOFT,0,Entire loft,0,17729844,72
3540655,Cosy Downtown 1BD Loft,0,Entire rental unit,5,815455,123
3544176,"Downtown walkable  to UofT and  Dupont Subway,",300,Entire home,5,11078981,22
3544358,Bungalow in Rockwood Smythe,0,Entire home,0,17740308,103
3550186,Gritty 3rd floor walk-up.,0,Entire rental unit,5,17871341,60
3553783,Live / Work,0,Entire loft,0,17891852,45
3558614,Flat in Trendy West Queen West,0,Entire rental unit,4.88,6413972,88
3573595,Charming Queen Street Oasis,0,Entire rental unit,0,146693,101
3594503,Bsmt Apt-  Close 2 Don Mills & Eglinton,0,Private room in rental unit,4.5,1854872,43
3595227,"Lake & City View, CN Tower Suite, Rooftop Pool",240,Entire condo,4.66,18112977,123
3599728,West End Two-Level Loft,0,Entire loft,4.91,18136201,88
3609570,Sophisticated Stay with a View,0,Entire rental unit,4.75,17847420,123
3636994,Pan Am Games 3 Bedroom  w/parking,0,Entire home,0,18343012,48
3646472,Gorgeous Riverside Townhouse,0,Entire home,5,18357061,111
3653931,"Comfy & Spacious, Fast Wifi, Close to Hospitals",71,Private room in rental unit,4.77,18483787,121
3663617,"Large downtown room, walking distance to transit!",73,Private room in home,4.77,9349836,35
3688648,Furnished Downtown Studio Suite 4,60,Entire rental unit,4.11,304551,95
3703115,Designer Penthouse with Grand Piano & Lake Views,631,Entire rental unit,4.73,4119982,123
3711878,交通方便，价格合理,0,Private room in home,0,18940949,67
3717620,Paradise accomodation,142,Entire condo,4.72,18507875,123
3724315,"In the heart of Toronto - 2 bed, 1 bath, max 4",0,Entire rental unit,4.17,17718736,22
3749722,Heart of Financial District,0,Entire rental unit,4.71,5271985,123
3767719,Micro Suite 10-min GO Train TTC Lake Toronto West,129,Entire guest suite,4.77,19293149,78
3773198,One-bedroom loft on Ossington ave,149,Entire rental unit,4.8,10731800,120
3801348,TIFF Goer!Quiet Room on Bloor Sbwy,0,Private room in home,0,2299156,66
3802093,Charming Lane House in Little Italy,133,Entire home,4.92,19532948,95
3812754,Minute Walk to Skydome!,0,Entire rental unit,0,16265990,123
3832790,Cozy Midtown Guest Suite,234,Entire guest suite,4.61,3583058,83
3833243,Ideal Downtown Location for TIFF,0,Private room in home,0,7401197,105
3833689,Private Room Downtown for TIFF,0,Private room in home,0,846912,104
3833838,Great room in beautiful house,215,Private room in home,4.69,9423995,69
3833952,"Just Off Danforth, w/Parking, 16mins to DT Core!!",0,Entire home,0,7534730,135
3849815,Heart of Downtown Spacious 1BR Apartment,191,Entire rental unit,4.57,4129654,90
3851368,TIFF - Yorkville - Spotless 1 BDRM,0,Entire rental unit,0,19859749,4
3861314,Your getaway in Toronto!,140,Entire townhouse,4.7,16366188,33
3861530,Great Downtown Penthouse,0,Entire rental unit,5,19927076,80
3864721,Loft Bedroom in Modern Home,101,Private room in home,4.93,10022956,30
3867653,Condo,0,Shared room in rental unit,0,18324268,130
3868685,3 Bedroom Apartment,0,Entire condo,0,19975766,7
3869807,Downtown Queen St. W Loft w Parking,119,Entire rental unit,4.82,19984389,110
3869911,House in Guildwood Village,247,Entire bungalow,0,19985155,48
3870028,"Bright, spacious studio",79,Private room in home,4.8,19985328,17
3877705,Newly renovated-1 bdrm suite in cute Leslieville,233,Entire guest suite,4.9,15303501,111
3880929,Absolutely perfect location,174,Private room in home,4.66,9423995,69
3894931,2 private rooms for TIFF VISITORS,0,Private room in home,0,6858703,136
3922039,Immaculate Condo Awesome Location,0,Entire condo,4.63,20316968,138
3923307,Beaches Suite Between Queen St. and The Boardwalk,100,Entire rental unit,4.78,20323579,117
3923844,Best location: Yonge & Bloor!,0,Entire rental unit,4.64,3501030,105
3924298,Queen St West world’s coolest site,69,Shared room in loft,4.65,20327820,88
3924719,Kensington and The Deep Blue Sea,114,Private room in rental unit,4.79,14405518,63
3925001,Downtown Village Safe Cozy Large Furnished Room!,64,Private room in rental unit,4.91,20334033,24
3925603,Live in Kensington Market $155/day,0,Private room in home,0,19805682,63
3929908,Gorgeous Townhouse in Downtown,0,Entire rental unit,0,979386,24
3930441,Designer Loft in Fashion District,0,Entire rental unit,5,2118234,123
3932510,Apartment in the Heart of Toronto,83,Entire home,4.84,20374225,111
3932792,Beautiful Downtown Apartment,342,Entire rental unit,4.73,19300565,20
3937405,Enjoy Toronto,0,Private room in home,5,14713664,137
3940044,Cozy apartment in artsy Junction - STR-2202-HYBRVL,0,Private room in townhouse,4.85,9955099,33
3945289,1 bedroom apt minutes from downtown,0,Entire rental unit,0,11003161,94
3947070,Luxury condo in Midtown,169,Entire condo,4.77,1200242,137
3950705,Beautiful 1 bed apt in Queen West,150,Private room in loft,4.78,20070003,120
3954077,☆☆☆☆☆ Basement Room Without  Bedroom Window ☆☆☆☆☆,0,Private room in home,4.67,11206244,9
3971971,Glorious Cabbagetown 2 storey suite,0,Entire rental unit,5,3183761,20
3979252,Private Detached Coach House Rosedale,257,Entire home,4.39,20623894,105
3984769,Country in the City! Near nature and also downtown,405,Entire home,4.84,1646497,111
3992907,"Quiet comfort in private suite close to TTC, shops",0,Private room in home,0,5724438,107
4003578,Private bedroom suite,285,Private room in home,0,14963497,29
4017360,Huge bright quiet 2BR apt in charming century home,314,Entire home,4.85,1394631,52
4020596,Private cabin in backyard garden,65,Private room in guesthouse,4.83,20844756,95
4020844,Location is everything!,0,Entire rental unit,0,20845776,115
4022320,WEST IS THE BEST! WICKED DIGS IN TO,104,Entire rental unit,4.71,14327586,104
4022585,Ultramodern Beach Beauty Steps to Lake,0,Entire home,0,20854316,36
4029348,Cool downtown Toronto Modern Loft,0,Entire loft,0,20889872,123
4032579,Hilltop view,0,Private room in home,0,20907205,21
4033276,Luxurious large suite next to uTor,0,Private room in home,0,36169809,121
4058460,Brand New Condo in Downtown Toronto,0,Entire condo,0,21048810,110
4060423,"Large, sunny room with bathroom!",250,Private room in townhouse,4.86,12197346,88
4069551,Luxurious Apartment in Toronto,79,Entire home,4.41,17896017,114
4070051,Stunning Luxe 2Bed 2Bath LakeView DTown Waterfront,242,Entire rental unit,4.68,963354,24
4090549,Private Flat in Bloor/Ossington [28+ day bookings],77,Entire guest suite,4.43,18324777,95
4091123,Spacious Brick and Beam Loft,0,Entire loft,4.75,6910683,111
4091580,Modern one bed Unit!,0,Entire rental unit,5,3263958,123
4126863,Modern loft in Toronto's West end,0,Entire loft,4.5,4783799,33
4145383,Truly Unique & Serene Guesthouse in Brockton,98,Entire guesthouse,4.81,3225688,35
4179790,Harbourfront 1 bedroom condo,150,Entire rental unit,5,2978661,123
4183535,Amazing Views! Downtown Toronto One Bedroom Condo,142,Entire condo,5,11552886,123
4187372,Lovely room with  gym & pool near downtown,0,Private room in condo,4.98,21724217,43
4188424,:// Leslieville :// Modern & Clean,0,Entire home,0,867029,111
4197272,Ski chalet in downtown Toronto,0,Entire rental unit,0,7334732,4
4205747,Bedroom / Queen bed for an Awesome person!,75,Private room in home,4.94,21821768,68
4215778,Affordable Two Bedroom Apartment,138,Entire condo,4.83,21878865,114
4223452,154 pacific avenue (high park),0,Private room in home,0,21918290,51
4226957,Toronto Downtown Excellent,0,Entire rental unit,0,21936860,4
4234374,Huge Luxury Downtown Home sleeps 6+,0,Entire home,4,4410919,89
4241836,Cozy bedroom next to the subway,0,Private room in rental unit,0,18765316,84
4243826,Lake View Condo in the Heart of Toronto,0,Entire condo,5,17515729,123
4255587,Bach Suite  for Pan Am Games Visit,0,Entire rental unit,0,16758875,88
4257135,Steps to TIFF-King West 5-STAR 1 Bed+Den Loft+pkg!,210,Entire loft,4.73,21936998,123
4267061,Executive Bright 2 bed 2 bath downtown Toronto,308,Entire condo,4.94,22151303,123
4278443,Spacious 2-bdrm house apartment!,0,Entire rental unit,4.75,22211053,89
4282372,Loving space & free parking!,0,Private room in rental unit,4.52,21975497,92
4297755,Cozy Cottage in Lakeside Community,172,Entire bungalow,4.63,16153594,73
4310793,Private bed & BATH in downtown core,0,Private room in rental unit,0,22376358,63
4311914,Family getaway in Greek Village,300,Entire home,4.73,22382928,29
4320380,Downtown Private Stylish Suite,109,Entire home,4.89,22431111,80
4321434,Attic Oasis,0,Entire rental unit,5,2192751,4
4323223,"Downtown Home, Veranda, Park view",0,Entire home,0,22444934,33
4351332,"Contemporary, Bright, West End",71,Private room in home,4.95,22065958,35
4354998,Beautiful Highrise Apartment,0,Entire rental unit,0,18950329,137
4379003,"Chic, art deco loft at CN Tower",115,Entire condo,4.55,12535667,7
4379539,"Cute, colourful comfort",112,Private room in townhouse,4.93,22740331,47
4432286,A Private 1bed Apartment unit in a house,81,Entire home,4.33,22937529,41
4438455,beautiful shared space nov sublet,0,Private room in rental unit,0,23037677,120
4455897,Micro Suite 10-Min Walk GO Train Lake TTC Toronto,99,Entire rental unit,4.85,19293149,78
4475813,Perfect Tiny Private Room lower level @ subway stn,0,Entire home,4.82,23221985,33
4484889,Walk to Eaton Center/1 Bdr. Loft,120,Entire home,4.67,4068231,80
4490925,"CN tower, Union, Harboufront +FREE Parking",328,Entire condo,4.77,21339871,123
4492200,Kashaneh One Bedroom Apartment,0,Entire rental unit,2.75,12033867,8
4497919,Sunny 1 bdrm Yard/Parking/Priv Entr,298,Entire rental unit,4.5,23329894,33
4516591,"Toronto Beaches, Large, Bright 1 bedroom",70,Entire rental unit,4.92,23417144,36
4520620,warm house B01,0,Private room in home,0,22735639,113
4529616,Modern Spacious 1 Bed + Downtown,150,Entire rental unit,5,23484246,88
4530973,Fantastic Family Get Away- sleeps 8,597,Entire home,4.86,23026810,13
4531930,Beautiful mainfloor apartment!,0,Private room in rental unit,0,23497077,111
4540126,1 bedroom apt in the Annex,0,Entire rental unit,4.88,2506004,121
4565516,1 Bedroom Suite - DT Core (Office/Bidet/Balcony),311,Entire condo,4.85,22773087,123
4567809,Toronto Family House,0,Entire home,0,4856272,104
4571957,Gorgeous 3-bedroom in Toronto Annex,198,Entire home,4.68,23699476,22
4575879,Downtown Penthouse Loft,84,Entire loft,4.47,23720058,123
4581378,Artist Family Loft in WQW (Artist CV required),111,Entire loft,4.83,23747851,72
4596950,fully furnished high rise condo,0,Entire rental unit,0,23437629,123
4597303,欢迎新移民和留学生寄宿－－多伦多,0,Private room in home,0,23829596,129
4603634,"Studio near the Beaches Toronto, free parking",68,Entire guesthouse,4.69,1813554,13
4615440,Spacious Room King Size Bed by St George Station,0,Private room in rental unit,4.78,15286111,121
4616263,Condo With Parking Near CN Tower,0,Entire rental unit,4.84,23914463,123
4638316,Quiet Resort Style Living,0,Entire rental unit,0,24015180,78
4652803,Cozy 2B flat near downtown Toronto.,0,Private room in home,4,24085234,21
4661866,CN Tower View 1 Bdrm - Monthly Discount,120,Entire rental unit,4.33,24122779,123
4662790,"Large, Elegant Downtown Victorian.",0,Entire home,0,8869258,20
4663473,Large Bedroom in Heart of Downtown,0,Private room in home,0,20334453,63
4663579,Luxurious 2 Bedroom Lakeview Apt,428,Entire rental unit,4.55,24122779,123
4671883,Private Room Separate Entrance Steps to Subway (2),56,Private room in home,4.83,22301317,131
4673452,“Opium Den”private bedroom with En-suite & terrace,229,Private room in home,4.74,24175706,72
4688281,1 bedroom apartment in Leslieville,120,Entire rental unit,4.83,24202142,111
4700353,Sunny Little Portugal Apartment,0,Entire rental unit,0,6005304,72
4708835,Bright & modern 1 bdrm w/ balcony,0,Entire condo,0,24127866,123
4708992,Cozy Double Bed -Parking included.,0,Private room in home,0,24338063,80
4710136,Garden Apartment in Queen West Home,340,Entire home,4.75,1699308,72
4711223,Downtown Toronto -avail immediately,0,Private room in rental unit,0,12015522,33
4716411,"Penthouse Condo, Panoramic View",0,Entire rental unit,0,15737234,78
4719774,Liberty Village Loft,0,Entire rental unit,0,20950437,88
4719917,Pan Am Games 1 Bed Luxury Condo,0,Entire rental unit,0,24381731,110
4745393,"Cosy Room in the Annex, Downtown TO",0,Private room in rental unit,0,24492620,4
4747093,"Light and Airy, Clean Uptown Room",0,Private room in rental unit,0,2226351,140
4750234,Lovely 2 Bedroom Home West End,0,Entire home,5,6707054,107
4762494,Clean private 1 bdrm apt steps to TTC Main St Stn,0,Entire guest suite,4.84,24075151,135
4773129,Large bright bedroom room,0,Private room in rental unit,0,24258722,96
4775138,Furnished cozy whole unit in the Heart of Toronto!,161,Entire condo,4.77,3421866,63
4781302,Stunning 1 bedr + Den in Yorkville,0,Private room in rental unit,0,24653719,24
4785648,LARGE 1 bd Harbourfront condo - downtown Toronto!,265,Entire condo,4.86,24671022,123
4786686,Hip King St W Condo,0,Entire rental unit,0,19833684,88
4808701,Explore the City Centre from Condo with Views,320,Entire condo,4.85,19578117,123
4816575,Great Bedroom in a Spacious House!!,0,Private room in home,4.9,24800708,104
4824175,Charming Cozy Home In Leslieville.,400,Entire home,4.79,24840870,47
4846295,1400+5*REVIEW SUPERHOST -UNIQUE DUNDAS SQ 9th fl,300,Entire condo,4.69,5854692,24
4846849,"Entire home! Location, style, quiet, & character.",257,Entire home,4.82,24938790,80
4846908,Centre of Downtown. (King/John),0,Entire rental unit,4.5,1548268,123
4853419,Fully equipped apartment in the centre of Toronto!,0,Entire rental unit,0,13444491,4
4860596,Charming 2nd Story walk-up in Seaton Village,0,Entire rental unit,0,11079714,4
4867420,"""New York Loft""  *Near Four Seasons Hotel""*",145,Entire loft,4.87,25036890,4
4879113,Large basement room in lovely single family home,0,Private room in home,0,1096608,28
4880455,Boutique Apartment 3 Bedrooms w/ Separate Entrance,0,Entire bungalow,0,25107462,18
4882159,"Quiet, spacious 2 floor, 2BR apart",176,Entire home,4.8,17430748,95
4882336,Furnished Condo In The Heart of  Downtown Toronto,215,Entire condo,4.68,25118298,123
4890367,Roncy & Queen West home,328,Entire home,4.74,25161444,104
4917789,"clean, comfy and practical.",0,Private room in rental unit,0,25327859,110
4920566,Charming Leslieville House for 2-6,225,Entire home,0,6486426,111
4923561,"Best Value in the Heart of the City,Ask 4 Parking",0,Private room in townhouse,4.76,19194757,63
4924224,One bed room apartment and a den and balcony,0,Entire rental unit,0,24304818,84
4925824,Best Price & Value - Downtown T.O. Ask for Parking,0,Private room in townhouse,0,19194757,63
4927291,Thornhill Home,0,Private room in home,0,25381428,126
4929467,Darling Mansion: Magic Carpet Ride,119,Private room in home,4.83,24175706,72
4930281,A Great room for a Wonderful person!,73,Private room in home,4.9,21821768,68
4941653,The Beaches-  Large One Bdrm Suite,0,Entire home,0,12544167,117
4951472,Private Floor In Ideal Location,0,Private room in home,4.87,25522632,80
4958373,Zen Haven in Toronto's West End (Subway Close By),0,Entire rental unit,4.89,25559673,52
4961914,Luxury 2bd 2bath PRIME DT LOCATION,0,Entire rental unit,0,4195894,123
4963598,Gorgeous 2 bdrm NYC style townhouse,0,Entire home,0,25587277,105
4975152,"5 bdrm, 4.5 bath Stunning House in Midtown",992,Entire home,4.76,1903033,71
4977164,GLOBETROTTER BOHEMIA,300,Entire rental unit,4.45,25655882,138
4983319,The LeslieSuite,124,Entire home,4.71,25509879,111
4985920,"2BR+2BA - Junction Triangle, Toronto",0,Entire condo,5,4924069,33
4994261,Peace & Quiet During PanAm Games,0,Entire home,0,2228298,87
4997904,Amazing Downtown King West Luxury Condo,127,Entire condo,4.8,25770450,123
4998418,Midtown Family House,0,Entire home,5,13188160,69
5003079,Private Room on Third Floor with New Bathroom!,94,Private room in home,4.88,10304305,33
5004095,"Lovely 3bed Victorian House, subway",141,Entire home,4.8,6102871,33
5018084,Musician’s Sunny Bachelor in Greektown,0,Entire rental unit,0,2548658,98
5019464,Spectacular Main Floor Apartment,0,Private room in home,0,25895988,33
