amenity_id,amenity_name
3460,La Roche-Posay body soap
3461,Lake access
3462,Lake view
3463,Large 2 Door Fridge with Freezer refrigerator
3464,Laser tag
3465,Laundromat nearby
3466,Lever body soap
3467,Libhert refrigerator
3468,Liebherr  refrigerator
3469,Life size games
3470,Light with the started provided and please use fan and open a window when in use  oven
3471,Limit to as is body soap
3472,Limit to as is conditioner
3473,Liquid Soap body soap
3474,Liquid and Bar soap available body soap
3475,Liquid dove body wash  body soap
3476,Liquid soap: basic body soap
3477,"Liquid, plain, white corporal soap body soap"
3478,Live Clean  body soap
3479,"Live Clean Conditioner, Hydrating Fresh Water, 750 mL conditioner"
3480,"Live Clean Shampoo, Hydrating Fresh Water, 750 mL shampoo"
3481,Live Clean Shower Gel body soap
3482,Live Clean and Dove  shampoo
3483,Live Clean conditioner
3484,Live Clean shampoo
3485,Live clean and Dove conditioner
3486,Live conditioner
3487,Live shampoo
3488,Local body soap
3489,Local brand body soap
3490,Local brand conditioner
3491,Local brand shampoo
3492,Local shampoo
3493,Lock on bedroom door
3494,Lockbox
3495,Logitec sound system with aux
3496,Logitech Bluetooth sound system
3497,Logitech Z-5500 sound system with Bluetooth and aux
3498,Logitech sound system with Bluetooth and aux
3499,Logitech sound system with aux
3500,Long term stays allowed
3501,Luggage dropoff allowed
3502,Lush body soap
3503,Lux body soap
3504,Lux conditioner
3505,Lux shampoo
3506,Luxe  shampoo
3507,Luxe refrigerator
3508,Luxurious Body Wash Gel body soap
3509,Luxurious Brands conditioner
3510,Luxurious Brands shampoo
3511,Luxury  body soap
3512,Luxury  conditioner
3513,Luxury  shampoo
3514,Luxury bath products  body soap
3515,Luxury brands body soap
3516,L’Oréal Hair Conditioner   conditioner
3517,L’Oréal Shampoo shampoo
3518,M-Audio sound system with aux
3519,MAUI conditioner
3520,MAUI shampoo
3521,MAYTAG electric stove
3522,MILLER stainless steel electric stove
3523,MONDAY Conditioner conditioner
3524,MONDAY Shampoo shampoo
3525,MUJI conditioner
3526,MUJI shampoo
3527,Mabe stainless steel electric stove
3528,Mabe stainless steel gas stove
3529,Made in Canada conditioner
3530,Made in Canada shampoo
3531,Magic Chef - Gas stainless steel oven
3532,Magic Chef refrigerator
3533,Magic Chef stainless steel gas stove
3534,Magic Chef stainless steel single oven
3535,Malin + Goetz body soap
3536,Malin + Goetz conditioner
3537,Malin + Goetz shampoo
3538,Malin and Goetz  body soap
3539,Malin and Goetz conditioner
3540,Malin and Goetz shampoo
3541,Marantz Bluetooth sound system
3542,Marantz sound system with aux
3543,Marc Anthony - coconut&shea shampoo
3544,Marc Anthony conditioner
3545,Marc Anthony shampoo
3546,Marc Anthony- coconut&shea conditioner
3547,Marc Antony conditioner
3548,Marc Antony shampoo
3549,Marina view
3550,Marshall  sound system
3551,Marshall Bluetooth sound system
3552,Marshall Speaker sound system with Bluetooth and aux
3553,Marshall sound system with Bluetooth and aux
3554,Master Chef Induction 1800 watts Double Burners  induction stove
3555,Master Chef induction stove
3556,Master Chef refrigerator
3557,"Master Chef, Salton (Double burner cooktop) induction stove"
3558,Matter  body soap
3559,Maytag oven
3560,Maytag refrigerator
3561,Maytag stainless steel electric stove
3562,Maytag stainless steel oven
3563,Maytag stainless steel refrigerator
3564,Mayteg electric stove
3565,Mayteg refrigerator
3566,Mayteg stainless steel oven
3567,Media oven
3568,Media room
3569,Meele  stainless steel double oven
3570,Meele refrigerator
3571,Meidi stainless steel single oven
3572,Mela & Kera conditioner
3573,Mela & Kera shampoo
3574,Melaleuca eco brand body soap
3575,Melaleuca eco brand conditioner
3576,Melaleuca eco brands shampoo
3577,Melle  refrigerator
3578,"Method all purpose cleaner, Windex, Bar Keepers Friend, SOS and lemon dish soap conditioner"
3579,Method body soap
3580,Method conditioner
3581,Method shampoo
3582,Microlab sound system with aux
3583,Microwave
3584,Microwave Convection Oven stainless steel oven
3585,Miel oven
3586,Miele  oven
3587,Miele  refrigerator
3588,Miele  stainless steel double oven
3589,Miele  stainless steel oven
3590,Miele  stainless steel single oven
3591,Miele convection oven oven
3592,Miele double oven
3593,Miele electric stove
3594,Miele gas stove
3595,Miele induction range + Miele steam oven stainless steel oven
3596,Miele induction stove
3597,Miele single oven
3598,Miele stainless steel electric stove
3599,Miele stainless steel gas stove
3600,Miele stainless steel induction stove
3601,Miele stainless steel stove
3602,Miele stove
3603,Mielle refrigerator
3604,Mielle stainless steel electric stove
3605,Mielle stainless steel oven
3606,Milano  stainless steel oven
3607,Milano electric stove
3608,Milie refrigerator
3609,Mille  refrigerator
3610,Mini Oven oven
3611,Mini body soap
3612,Mini fridge
3613,Mini fridge  refrigerator
3614,Mini fridge for snacks and bevvies refrigerator
3615,Mini fridge with freezer  refrigerator
3616,Mini golf
3617,Mini oven stainless steel oven
3618,Mini refrigerator
3619,Mini shampoo
3620,Miscellaneous  body soap
3621,Miscellaneous  conditioner
3622,Moffat electric stove
3623,Moffat gas stove
3624,Monday conditioner
3625,Monday shampoo
3626,Mondays  conditioner
3627,Mondays  shampoo
3628,Monogram refrigerator
3629,Monster Portable Bluetooth Speaker Bluetooth sound system
3630,Mosquito net
3631,Mountain view
3632,Movie theater
3633,Multi functional air fryer stainless steel single oven
3634,Multi-function air fryer stainless steel single oven
3635,Multi-purpose Air fryer  stainless steel single oven
3636,N conditioner
3637,N shampoo
3638,N/A body soap
3639,N/A conditioner
3640,N/A shampoo
3641,NA stainless steel electric stove
3642,NIVEA body soap
3643,NN conditioner
3644,NN shampoo
3645,Na refrigerator
3646,Name brand  body soap
3647,Namebrand  conditioner
3648,Namebrand shampoo
3649,Native body soap
3650,Native conditioner
3651,Native shampoo
3652,Natural  body soap
3653,Natural  conditioner
3654,Natural  shampoo
3655,Natural and organic  body soap
3656,Natural and organic  conditioner
3657,Natural and organic shampoo
3658,Natural green products  body soap
3659,Natural non toxic body soap
3660,Natural soap body soap
3661,"Natural, environmentally-friendly ingredients body soap"
3662,"Natural, environmentally-friendly ingredients conditioner"
3663,"Natural, environmentally-friendly ingredients shampoo"
3664,Nature+Essentials body soap
3665,Neutral body soap
3666,Neutral conditioner
3667,New LG refrigerator
3668,New Samsung  refrigerator
3669,New conditioner
3670,New refrigerator
3671,New stainless steel double oven
3672,Nexus  conditioner
3673,Nexus shampoo
3674,Nexxus conditioner
3675,Nexxus shampoo
3676,Niave conditioner
3677,Nice generic  body soap
3678,Nice generic shampoo
3679,Ninja air fryer  single oven
3680,Nitrius  shampoo
3681,Nivea  conditioner
3682,"Nivea for Men, Old Spice, Head & Shoulders body soap"
3683,Nivea shampoo
3684,Nivea shampoo/body shower  shampoo
3685,Nivia body soap
3686,Nivia conditioner
3687,Nivia shampoo
3688,No  conditioner
3689,No Ices refrigerator
3690,No brand shampoo
3691,No name body soap
3692,No name conditioner
3693,No name shampoo
3694,No shampoo
3695,No usng the oven. all cooking don with the 4 burners on the cook top stainless steel electric stove
3696,Noise decibel monitors on property
3697,Non toxic shampoo and conditioner shampoo
3698,Non toxic/ package free body soap
3699,Non toxic/package free conditioner
3700,Non toxic/package free shampoo
3701,Noname refrigerator
3702,Noname stainless steel induction stove
3703,Noname stainless steel single oven
3704,Normal conditioner
3705,Normal electric stove
3706,Normal oven
3707,Normal shampoo
3708,Not Applicable body soap
3709,Not Applicable conditioner
3710,Not decided body soap
3711,Not known conditioner
3712,Nothing specific  conditioner
3713,Numerous  body soap
3714,Numerous  conditioner
3715,OGX Biotin & Collagen conditioner
3716,OGX Biotin & Collagen shampoo
3717,OLAY body soap
3718,Ocean view
3719,Ogx conditioner
3720,Oil of Olay  body soap
3721,Okay body soap
3722,Olaplex conditioner
3723,Olaplex shampoo
3724,Olay Shea Butter  body soap
3725,Olay conditioner
3726,Olay or soft soap  body soap
3727,Olay shampoo
3728,Old Spice ?  body soap
3729,"Old Spice, Dove body soap"
3730,"Old Spice, Dove conditioner"
3731,"Old Spice, Dove shampoo"
3732,Olivia  body soap
3733,One sound system
3734,Oneka body soap
3735,Oneka conditioner
3736,Oneka natural products body soap
3737,Oneka shampoo
3738,Onkyo / Bose sound system
3739,Onkyo Bluetooth sound system
3740,Only good quality brands  shampoo
3741,Organic  body soap
3742,Organic  conditioner
3743,Organic  shampoo
3744,Organic conditioner in dispenser so it is can be used by all without touching the soap conditioner
3745,Organic soap in dispenser body soap
3746,Organic/natural  body soap
3747,Organics body soap
3748,Organics conditioner
3749,Organiq body soap
3750,Organiq conditioner
3751,Organiq shampoo
3752,Other electric stove
3753,Other gas stove
3754,Other induction stove
3755,Other stainless steel electric stove
3756,Other stainless steel gas stove
3757,Other stainless steel induction stove
3758,Other stainless steel stove
3759,Other stove
3760,Outdoor dining area
3761,Outdoor furniture
3762,Outdoor kitchen
3763,Outdoor kitchen with oven
3764,"Outdoor kitchen with oven, sink"
3765,Outdoor kitchen with sink
3766,"Outdoor kitchen with sink, oven"
3767,Outdoor playground
3768,Outdoor pool
3769,"Outdoor pool - available all year, open 24 hours, pool cover"
3770,Outdoor pool - available seasonally
3771,"Outdoor pool - available seasonally, heated"
3772,"Outdoor pool - available seasonally, open specific hours"
3773,"Outdoor pool - available seasonally, open specific hours, heated, infinity, rooftop"
3774,"Outdoor pool - available seasonally, open specific hours, heated, rooftop"
3775,"Outdoor pool - available seasonally, open specific hours, infinity, rooftop"
3776,"Outdoor pool - available seasonally, open specific hours, rooftop"
3777,"Outdoor pool - heated, infinity"
3778,Outdoor pool - rooftop
3779,Outdoor shower
3780,Outlet covers
3781,Oven
3782,Oven  stainless steel oven
3783,Oven countertop stainless steel single oven
3784,PAYA body soap
3785,PAYA conditioner
3786,PAYA shampoo
3787,PORTABLE PROPANE STOVE gas stove
3788,Pack ’n play/Travel crib
3789,Pack ’n play/Travel crib - always at the listing
3790,Pack ’n play/Travel crib - available upon request
3791,Paid booster seat high chair - available upon request
3792,Paid crib - always at the listing
3793,Paid crib - available upon request
3794,Paid dryer
3795,Paid dryer – In building
3796,Paid dryer – In unit
3797,Paid folding or convertible high chair - available upon request
3798,Paid high chair
3799,Paid high chair - available upon request
3800,Paid pack ’n play/travel crib - always at the listing
3801,Paid pack ’n play/travel crib - available upon request
3802,Paid parking garage off premises
3803,Paid parking garage on premises
3804,Paid parking garage on premises – 1 space
3805,Paid parking garage on premises – 10 spaces
3806,Paid parking garage on premises – 100 spaces
3807,Paid parking garage on premises – 2 spaces
3808,Paid parking garage on premises – 20 spaces
3809,Paid parking garage on premises – 3 spaces
3810,Paid parking garage on premises – 30 spaces
3811,Paid parking garage on premises – 39 spaces
3812,Paid parking garage on premises – 4 spaces
3813,Paid parking garage on premises – 40 spaces
3814,Paid parking garage on premises – 5 spaces
3815,Paid parking garage on premises – 50 spaces
3816,Paid parking garage on premises – 6 spaces
3817,Paid parking lot off premises
3818,Paid parking lot on premises
3819,Paid parking lot on premises – 1 space
3820,Paid parking lot on premises – 10 spaces
3821,Paid parking lot on premises – 100 spaces
3822,Paid parking lot on premises – 12 spaces
3823,Paid parking lot on premises – 15 spaces
3824,Paid parking lot on premises – 2 spaces
3825,Paid parking lot on premises – 20 spaces
3826,Paid parking lot on premises – 3 spaces
3827,Paid parking lot on premises – 4 spaces
3828,Paid parking lot on premises – 5 spaces
3829,Paid parking lot on premises – 8 spaces
3830,Paid parking off premises
3831,Paid parking on premises
3832,Paid parking on premises – 1 space
3833,Paid parking on premises – 100 spaces
3834,Paid parking on premises – 2 spaces
3835,Paid parking on premises – 3 spaces
3836,Paid parking on premises – 5 spaces
3837,Paid resort access
3838,Paid standalone high chair - available upon request
3839,Paid street parking off premises
3840,Paid valet parking on premises
3841,Paid valet parking on premises – 1 space
3842,Paid washer
3843,Paid washer – In building
3844,Paid washer – In unit
3845,Palmolive  body soap
3846,Palmolive conditioner
3847,Panasonic (Microwave Oven) stainless steel single oven
3848,Panasonic sound system with aux
3849,Panteen ? Several options  conditioner
3850,Panteen shampoo
3851,Panten  conditioner
3852,Pantene  conditioner
3853,Pantene Daily Moisture Renewal conditioner
3854,Pantene Daily Moisture Renewal shampoo
3855,Pantene Gold Series- Sulphate Free  conditioner
3856,Pantene Gold Series- Sulphate Free shampoo
3857,Pantene Pro V conditioner
3858,Pantene Pro V shampoo
3859,Pantene body soap
3860,Pantene or L’Oreal conditioner
3861,Pantene or L’Oreal shampoo
3862,Pantene or similar conditioner
3863,Pantene or similar shampoo
3864,"Pantene, Dove conditioner"
3865,"Pantene, Dove or other brands available at the time conditioner"
3866,"Pantene, conditioner and body gel shampoo"
3867,Pantene/Live Clean conditioner
3868,Pantin shampoo
3869,Pantine conditioner
3870,Pantine shampoo
3871,Paraben free body soap
3872,Paraben free conditioner
3873,Paraben free shampoo
3874,"Paraben-free, cruelty-free body soap"
3875,"Paraben-free, cruelty-free shampoo"
3876,Park view
3877,Partagé  refrigerator
3878,Patio or balcony
3879,Paul Mitchell shampoo
3880,Pear body soap
3881,Pears body soap
3882,Pentene conditioner
3883,Pentene shampoo
3884,Pert 2 in 1 shampoo
3885,Pert shampoo
3886,Pets allowed
3887,Philips sound system with aux
3888,Phillips Soundbar Bluetooth sound system
3889,Piano
3890,Ping pong table
3891,Pioneer Bluetooth sound system
3892,Pioneer sound system with aux
3893,Pizza toaster oven
3894,Please clean it up after each use. stainless steel electric stove
3895,Please clen it up after each use. stainless steel oven
3896,Pocket wifi
3897,Polaroid sound system with Bluetooth and aux
3898,Polk Audio Bluetooth sound system
3899,Polk Audio sound system with Bluetooth and aux
3900,Polk entertainment system  sound system with aux
3901,Pool
3902,Pool - available all year
3903,Pool - available seasonally
3904,"Pool - available seasonally, open specific hours"
3905,Pool - open specific hours
3906,Pool table
3907,Pool view
3908,Popular Brands provided conditioner
3909,Portable air conditioning
3910,Portable fans
3911,Portable heater
3912,Portable induction stove
3913,Portable stove
3914,Porter and Charles induction stove
3915,"Prairie naturals (vegan, natural) conditioner"
3916,"Prairie naturals (vegan, natural) shampoo"
3917,Preimium body soap
3918,Premium  body soap
3919,Premium  conditioner
3920,Premium  shampoo
3921,Private BBQ grill
3922,Private BBQ grill: charcoal
3923,"Private BBQ grill: charcoal, electric"
3924,"Private BBQ grill: charcoal, gas"
3925,"Private BBQ grill: charcoal, wood-burning"
3926,Private BBQ grill: electric
3927,Private BBQ grill: gas
3928,Private BBQ grill: wood-burning
3929,Private backyard
3930,Private backyard – Fully fenced
3931,Private backyard – Not fully fenced
3932,Private beach access
3933,Private entrance
3934,Private gym
3935,Private gym in building
3936,Private gym nearby
3937,Private hot tub
3938,Private hot tub - available all year
3939,"Private hot tub - available all year, open 24 hours"
3940,"Private hot tub - available all year, open specific hours"
3941,Private hot tub - available seasonally
3942,"Private hot tub - available seasonally, open 24 hours"
3943,"Private hot tub - available seasonally, open specific hours"
3944,Private hot tub - open 24 hours
3945,Private hot tub - open specific hours
3946,"Private indoor pool - available all year, lap pool"
3947,"Private indoor pool - available all year, open 24 hours, heated"
3948,"Private indoor pool - available all year, open 24 hours, heated, lap pool"
3949,"Private indoor pool - available all year, open specific hours"
3950,"Private indoor pool - available all year, open specific hours, heated"
3951,"Private indoor pool - available all year, open specific hours, heated, rooftop, saltwater"
3952,"Private indoor pool - available all year, open specific hours, lap pool, olympic-sized"
3953,Private indoor pool - heated
3954,Private living room
3955,Private outdoor kitchen
3956,Private outdoor pool
3957,"Private outdoor pool - available all year, heated"
3958,"Private outdoor pool - available all year, open 24 hours, heated, lap pool, pool cover, pool toys, saltwater"
3959,"Private outdoor pool - available all year, open specific hours, heated, lap pool"
3960,Private outdoor pool - available seasonally
3961,"Private outdoor pool - available seasonally, heated, pool toys"
3962,"Private outdoor pool - available seasonally, open 24 hours"
3963,"Private outdoor pool - available seasonally, open 24 hours, heated"
3964,"Private outdoor pool - available seasonally, open 24 hours, heated, pool cover, pool toys"
3965,"Private outdoor pool - available seasonally, open 24 hours, heated, pool cover, pool toys, saltwater"
3966,"Private outdoor pool - available seasonally, open 24 hours, heated, pool toys"
3967,"Private outdoor pool - available seasonally, open 24 hours, heated, saltwater"
3968,"Private outdoor pool - available seasonally, open specific hours"
3969,"Private outdoor pool - available seasonally, open specific hours, heated"
3970,"Private outdoor pool - available seasonally, open specific hours, heated, infinity, rooftop"
3971,"Private outdoor pool - available seasonally, open specific hours, heated, pool toys, saltwater"
3972,"Private outdoor pool - available seasonally, open specific hours, heated, rooftop"
3973,Private patio or balcony
3974,Private pool
3975,Private pool - available seasonally
3976,Private sauna
3977,Property manager
3978,Prose conditioner
3979,Prose shampoo
3980,Prosilk  conditioner
3981,Prosilk  shampoo
3982,"Prosilk, Dove shampoo"
3983,Provided for the first 3 days conditioner
3984,Provided for the first 3 days shampoo
3985,Public Goods  conditioner
3986,Public Goods body soap
3987,Public Goods shampoo
3988,Pureology conditioner
3989,Pureology shampoo
3990,Quality body soap
3991,Quality conditioner
3992,Quality shampoo
3993,RCA stainless steel oven
3994,REPlace body soap
3995,Radiant heating
3996,Radio and CD player sound system
3997,Random  body soap
3998,Random conditioner
3999,Random shampoo
4000,Record player
4001,Regular  body soap
4002,Regular  shampoo
4003,Regular conditioner
4004,Regular electric  stainless steel oven
4005,Regular electric stove
4006,Regular refrigerator
4007,Regular single oven
4008,Regular type body soap
4009,Renpure - Coconut & Vitamine E conditioner
4010,Renpure - Coconut & Vitamine E shampoo
4011,Renpure - Tea Tree & Mint body soap
4012,Resort access
4013,Resort view
4014,Revlon conditioner
4015,Rice maker
4016,River view
4017,Roban stainless steel gas stove
4018,Roku Bluetooth sound system
4019,Room-darkening shades
4020,SALTON Portable induction stove
4021,SAMSUNG refrigerator
4022,SAMSUNG stainless steel electric stove
4023,SAMSUNG stainless steel oven
4024,SONOS Bluetooth sound system
4025,SONOS sound system
4026,SONY Bluetooth sound system
4027,SONY sound system
4028,Safe
4029,Salon Care conditioner
4030,Salon Care shampoo
4031,Samasung stainless steel single oven
4032,Samsun TV 65' sound system
4033,Samsun refrigerator
4034,Samsun single oven
4035,Samsun stove
4036,Samsung  Bluetooth sound system
4037,Samsung  electric stove
4038,Samsung  oven
4039,Samsung  stainless steel stove
4040,Samsung  stove
4041,Samsung 7 way sound bar sound system with Bluetooth and aux
4042,Samsung BeSpoke stainless steel single oven
4043,Samsung Bluetooth Speaker  Bluetooth sound system
4044,Samsung Smart SG with Airfryer  stainless steel oven
4045,Samsung Sound Bar Bluetooth sound system
4046,Samsung Wifi Smart Oven with Steam stainless steel single oven
4047,Samsung convection oven  stainless steel single oven
4048,Samsung convection oven stainless steel oven
4049,Samsung double oven
4050,Samsung gas stove
4051,Samsung glass gook top stainless steel oven
4052,Samsung induction stove
4053,Samsung single oven
4054,Samsung sound system
4055,Samsung sound system with Bluetooth and aux
4056,Samsung sound system with aux
4057,Samsung speaker Bluetooth sound system
4058,Samsung stainless steel double oven
4059,Samsung stainless steel gas stove
4060,Samsung stainless steel induction stove
4061,Samsung stainless steel single oven
4062,Samsung surround sound stereo bar sound system with Bluetooth and aux
4063,Samsung with wifi  refrigerator
4064,SanBrand Costco refrigerator
4065,Saponetti  shampoo
4066,Saponetti body soap
4067,Saponetti conditioner
4068,Sauna
4069,Savant sound system
4070,Scent free body soap
4071,Scent free shampoo
4072,Schones Bauen induction stove
4073,Sea view
4074,Seaweed Bath Co. Orange Cedar Body Wash body soap
4075,Sebastian Dark Oil conditioner
4076,Sebastian Dark Oil shampoo
4077,Security system
4078,Self check-in
4079,Senville ductless mini split heat /AC pump conditioner
4080,Sephora  body soap
4081,Several Hotel Brands Available conditioner
4082,Several Hotel Brands Available shampoo
4083,Several hotel brands  conditioner
4084,Several hotel brands to choose from conditioner
4085,Several hotel brands to choose from shampoo
4086,Several options  shampoo
4087,Shampoo and and bathroom tissue are Supply for 2 - 3 weeks use. Guest response for refill if the supply is running out.  shampoo
4088,Shampoo and conditioner  conditioner
4089,Shampoo shampoo
4090,"Shampoo, conditioner and shower gel shampoo"
4091,Shared BBQ grill
4092,Shared BBQ grill: charcoal
4093,"Shared BBQ grill: charcoal, gas"
4094,"Shared BBQ grill: charcoal, wood-burning"
4095,Shared BBQ grill: electric
4096,"Shared BBQ grill: electric, gas"
4097,Shared BBQ grill: gas
4098,Shared backyard
4099,Shared backyard – Fully fenced
4100,Shared backyard – Not fully fenced
4101,Shared beach access
4102,Shared beach access – Beachfront
4103,Shared gym
4104,Shared gym in building
4105,Shared gym nearby
4106,Shared hot tub
4107,Shared hot tub - available all year
4108,"Shared hot tub - available all year, open 24 hours"
4109,"Shared hot tub - available all year, open specific hours"
4110,Shared hot tub - available seasonally
4111,"Shared hot tub - available seasonally, open 24 hours"
4112,"Shared hot tub - available seasonally, open specific hours"
4113,Shared hot tub - open 24 hours
4114,Shared hot tub - open specific hours
4115,Shared indoor pool
4116,Shared indoor pool - available all year
4117,"Shared indoor pool - available all year, heated"
4118,"Shared indoor pool - available all year, heated, lap pool"
4119,"Shared indoor pool - available all year, heated, rooftop"
4120,"Shared indoor pool - available all year, heated, saltwater"
4121,"Shared indoor pool - available all year, lap pool"
4122,"Shared indoor pool - available all year, open 24 hours"
4123,"Shared indoor pool - available all year, open 24 hours, heated"
4124,"Shared indoor pool - available all year, open 24 hours, heated, lap pool, rooftop"
4125,"Shared indoor pool - available all year, open specific hours"
4126,"Shared indoor pool - available all year, open specific hours, heated"
4127,"Shared indoor pool - available all year, open specific hours, heated, infinity"
4128,"Shared indoor pool - available all year, open specific hours, heated, lap pool"
4129,"Shared indoor pool - available all year, open specific hours, heated, lap pool, pool toys"
4130,"Shared indoor pool - available all year, open specific hours, heated, lap pool, rooftop"
4131,"Shared indoor pool - available all year, open specific hours, heated, lap pool, saltwater"
4132,"Shared indoor pool - available all year, open specific hours, heated, olympic-sized"
4133,"Shared indoor pool - available all year, open specific hours, heated, rooftop, saltwater"
4134,"Shared indoor pool - available all year, open specific hours, heated, saltwater"
4135,"Shared indoor pool - available all year, open specific hours, infinity"
4136,"Shared indoor pool - available all year, open specific hours, lap pool"
4137,"Shared indoor pool - available all year, open specific hours, lap pool, olympic-sized"
4138,"Shared indoor pool - available all year, open specific hours, saltwater"
4139,"Shared indoor pool - available all year, rooftop"
4140,"Shared indoor pool - available all year, saltwater"
4141,Shared indoor pool - available seasonally
4142,"Shared indoor pool - available seasonally, open specific hours"
4143,"Shared indoor pool - available seasonally, open specific hours, heated"
4144,"Shared indoor pool - available seasonally, open specific hours, heated, lap pool"
4145,"Shared indoor pool - available seasonally, open specific hours, heated, rooftop, saltwater"
4146,Shared indoor pool - heated
4147,"Shared indoor pool - heated, lap pool, rooftop"
4148,"Shared indoor pool - heated, rooftop"
4149,"Shared indoor pool - heated, saltwater"
4150,Shared indoor pool - lap pool
4151,Shared indoor pool - open 24 hours
4152,Shared indoor pool - open specific hours
4153,"Shared indoor pool - open specific hours, heated"
4154,"Shared indoor pool - open specific hours, lap pool"
4155,"Shared indoor pool - open specific hours, olympic-sized"
4156,Shared outdoor kitchen
4157,Shared outdoor pool
4158,Shared outdoor pool - available all year
4159,"Shared outdoor pool - available all year, heated"
4160,"Shared outdoor pool - available all year, open 24 hours, heated"
4161,"Shared outdoor pool - available all year, open 24 hours, heated, lap pool, olympic-sized"
4162,"Shared outdoor pool - available all year, open specific hours"
4163,"Shared outdoor pool - available all year, open specific hours, heated"
4164,"Shared outdoor pool - available all year, open specific hours, heated, lap pool, rooftop"
4165,"Shared outdoor pool - available all year, open specific hours, heated, rooftop"
4166,"Shared outdoor pool - available all year, open specific hours, rooftop"
4167,Shared outdoor pool - available seasonally
4168,"Shared outdoor pool - available seasonally, heated"
4169,"Shared outdoor pool - available seasonally, heated, infinity, lap pool"
4170,"Shared outdoor pool - available seasonally, infinity"
4171,"Shared outdoor pool - available seasonally, lap pool, water slide"
4172,"Shared outdoor pool - available seasonally, olympic-sized"
4173,"Shared outdoor pool - available seasonally, open 24 hours"
4174,"Shared outdoor pool - available seasonally, open 24 hours, heated"
4175,"Shared outdoor pool - available seasonally, open 24 hours, infinity"
4176,"Shared outdoor pool - available seasonally, open 24 hours, lap pool, rooftop"
4177,"Shared outdoor pool - available seasonally, open 24 hours, pool toys, saltwater"
4178,"Shared outdoor pool - available seasonally, open 24 hours, rooftop"
4179,"Shared outdoor pool - available seasonally, open specific hours"
4180,"Shared outdoor pool - available seasonally, open specific hours, heated"
4181,"Shared outdoor pool - available seasonally, open specific hours, heated, infinity"
4182,"Shared outdoor pool - available seasonally, open specific hours, heated, infinity, rooftop"
4183,"Shared outdoor pool - available seasonally, open specific hours, heated, lap pool"
4184,"Shared outdoor pool - available seasonally, open specific hours, heated, lap pool, rooftop"
4185,"Shared outdoor pool - available seasonally, open specific hours, heated, pool cover"
4186,"Shared outdoor pool - available seasonally, open specific hours, heated, rooftop"
4187,"Shared outdoor pool - available seasonally, open specific hours, heated, rooftop, saltwater"
4188,"Shared outdoor pool - available seasonally, open specific hours, infinity"
4189,"Shared outdoor pool - available seasonally, open specific hours, infinity, lap pool, rooftop"
4190,"Shared outdoor pool - available seasonally, open specific hours, infinity, rooftop"
4191,"Shared outdoor pool - available seasonally, open specific hours, lap pool"
4192,"Shared outdoor pool - available seasonally, open specific hours, olympic-sized"
4193,"Shared outdoor pool - available seasonally, open specific hours, olympic-sized, water slide"
4194,"Shared outdoor pool - available seasonally, open specific hours, pool cover, pool toys, saltwater"
4195,"Shared outdoor pool - available seasonally, open specific hours, pool toys"
4196,"Shared outdoor pool - available seasonally, open specific hours, rooftop"
4197,"Shared outdoor pool - available seasonally, open specific hours, saltwater"
4198,"Shared outdoor pool - available seasonally, open specific hours, water slide"
4199,"Shared outdoor pool - available seasonally, rooftop"
4200,Shared outdoor pool - heated
4201,"Shared outdoor pool - heated, saltwater"
4202,Shared outdoor pool - infinity
4203,"Shared outdoor pool - infinity, rooftop"
4204,Shared outdoor pool - open specific hours
4205,"Shared outdoor pool - open specific hours, rooftop"
4206,Shared outdoor pool - rooftop
4207,Shared patio or balcony
4208,Shared pool
4209,Shared pool - available all year
4210,"Shared pool - available all year, heated"
4211,"Shared pool - available all year, open 24 hours"
4212,"Shared pool - available all year, open specific hours"
4213,"Shared pool - available all year, open specific hours, heated"
4214,Shared pool - available seasonally
4215,"Shared pool - available seasonally, olympic-sized"
4216,"Shared pool - available seasonally, open specific hours"
4217,"Shared pool - available seasonally, rooftop"
4218,Shared pool - open specific hours
4219,Shared sauna
4220,Shared with me in case guests like to refrigerate premade food. refrigerator
4221,Shoppers body soap
4222,Shoppers conditioner
4223,Shower Liquid Dispenser body soap
4224,Shower Liquid Dispenser conditioner
4225,Shower gel
4226,Shower gel body soap
4227,Silicone baking sheet caution: do not exceed temperature of 446 F/ 230 C oven
4228,Simen refrigerator
4229,Simon stove
4230,Single level home
4231,Single oven
4232,Skate ramp
4233,Ski-in/Ski-out
4234,Ski-in/ski-out – near ski lifts
4235,Small Oven On The Counter Top oven
4236,Small bar-sized fridge in your room refrigerator
4237,"Small body soap, shampoo/conditioner   body soap"
4238,Small convection/air fryer/toaster oven single oven
4239,Small electric one stainless steel single oven
4240,Small for guests use only refrigerator
4241,Small fridge with little freezer compartment refrigerator
4242,Small oven
4243,Small refrigerator for the guests' use refrigerator
4244,Smart lock
4245,Smart with Cooking Assist stainless steel oven
4246,Smeg refrigerator
4247,Smoke alarm
4248,Smoking allowed
4249,Smsub oven
4250,Smsung refrigerator
4251,Soap  body soap
4252,Soap and shampoo conditioner
4253,Soft Soap body soap
4254,Soft body soap
4255,Softsoap Soothing Aloe Vera Moisturizing Soap body soap
4256,Something along Dove or Pantene shampoo
4257,Sono Bluetooth sound system
4258,Sono sound system
4259,Sonos  sound system with aux
4260,Sonos & Bose Bluetooth sound system
4261,Sonos & Google Home Bluetooth sound system
4262,Sonos & LG Soundbar sound system with Bluetooth and aux
